soil_moisture,temperature,humidity,forecast_minutes,hour,day_of_week,is_daytime,is_hot_hours,moisture_change_rate,moisture_rolling_6,temp_rolling_6,needs_watering_soon
74.62,25.59,76.04,0,15,3,1,1,9.800000000000011,74.83166666666666,29.161666666666665,0
75.72,25.49,76.27,0,15,3,1,1,4.399999999999977,74.51833333333333,28.403333333333336,0
77.32,25.36,76.61,0,16,3,1,1,6.399999999999977,74.7,27.651666666666667,0
81.27,25.08,77.31,0,16,3,1,1,15.800000000000011,75.76833333333333,26.83666666666667,0
82.27,24.93,77.68,0,16,3,1,1,4.0,77.22833333333334,26.02833333333333,0
86.22,24.64,78.39,0,16,3,1,1,15.800000000000011,79.57,25.18166666666667,0
88.82,24.4,79.0,0,17,3,1,0,10.399999999999975,81.93666666666665,24.98333333333333,0
91.92,24.1,79.74,0,17,3,1,0,12.400000000000034,84.63666666666667,24.751666666666665,0
93.07,23.89,80.28,0,17,3,1,0,4.599999999999966,87.26166666666666,24.506666666666664,0
95.37,23.63,80.92,0,17,3,1,0,9.200000000000044,89.61166666666668,24.265,0
97.92,23.36,81.6,0,18,3,1,0,10.199999999999989,92.21999999999998,24.00333333333333,0
100.0,23.05,82.38,0,18,3,1,0,8.319999999999993,94.51666666666668,23.738333333333333,0
100.0,22.79,83.03,0,18,3,1,0,0.0,96.38,23.47,0
100.0,22.55,83.63,0,18,3,1,0,0.0,97.72666666666667,23.211666666666662,0
100.0,22.15,84.62,0,19,3,0,0,0.0,98.88166666666666,22.921666666666667,0
100.0,21.92,85.21,0,19,3,0,0,0.0,99.65333333333332,22.636666666666667,0
99.12,25.44,46.39,0,19,3,0,0,-3.519999999999982,99.85333333333334,22.98333333333333,0
98.27,25.18,47.05,0,19,3,0,0,-3.400000000000034,99.565,23.33833333333333,0
97.45,24.77,48.06,0,20,3,0,0,-3.2799999999999727,99.14,23.668333333333333,0
98.7,20.6,88.49,0,20,3,0,0,5.0,98.92333333333332,23.343333333333334,0
100.0,20.3,89.24,0,20,3,0,0,5.199999999999989,98.92333333333332,23.035,0
100.0,19.89,90.27,0,20,3,0,0,0.0,98.92333333333332,22.69666666666667,0
100.0,19.52,91.2,0,21,3,0,0,0.0,99.07,21.71,0
100.0,19.35,91.61,0,21,3,0,0,0.0,99.35833333333332,20.738333333333333,0
100.0,19.04,92.4,0,21,3,0,0,0.0,99.78333333333336,19.78333333333333,0
100.0,18.73,93.16,0,21,3,0,0,0.0,100.0,19.471666666666668,0
100.0,18.46,93.84,0,22,3,0,0,0.0,100.0,19.165000000000003,0
100.0,18.08,94.81,0,22,3,0,0,0.0,100.0,18.863333333333333,0
100.0,17.78,95.56,0,22,3,0,0,0.0,100.0,18.57333333333333,0
100.0,17.52,96.19,0,22,3,0,0,0.0,100.0,18.26833333333333,0
100.0,17.46,96.36,0,23,3,0,0,0.0,100.0,18.005,0
100.0,17.22,96.96,0,23,3,0,0,0.0,100.0,17.753333333333334,0
100.0,16.92,97.71,0,23,3,0,0,0.0,100.0,17.496666666666666,0
100.0,16.79,98.01,0,23,3,0,0,0.0,100.0,17.281666666666666,0
100.0,16.61,98.47,0,0,4,0,0,0.0,100.0,17.086666666666666,0
99.5,20.45,58.88,0,0,4,0,0,-2.0,99.91666666666669,17.575,0
99.02,20.41,58.97,0,0,4,0,0,-1.920000000000016,99.75333333333332,18.066666666666663,0
98.54,20.29,59.27,0,0,4,0,0,-1.919999999999959,99.51,18.578333333333333,0
98.06,20.18,59.55,0,1,4,0,0,-1.920000000000016,99.18666666666668,19.121666666666663,0
97.59,20.14,59.64,0,1,4,0,0,-1.879999999999996,98.785,19.68,0
97.12,20.11,59.72,0,1,4,0,0,-1.879999999999996,98.305,20.26333333333333,0
96.65,19.92,60.2,0,1,4,0,0,-1.879999999999996,97.83,20.175,0
96.18,20.04,59.91,0,2,4,0,0,-1.879999999999996,97.35666666666668,20.113333333333333,0
95.71,20.07,59.82,0,2,4,0,0,-1.8800000000000523,96.885,20.076666666666668,0
95.24,19.96,60.09,0,2,4,0,0,-1.879999999999996,96.415,20.040000000000003,0
94.77,20.1,59.74,0,2,4,0,0,-1.879999999999996,95.945,20.03333333333333,0
94.29,20.18,59.54,0,3,4,0,0,-1.919999999999959,95.47333333333334,20.045,0
93.8,20.22,59.45,0,3,4,0,0,-1.9600000000000364,94.99833333333332,20.095,0
93.31,20.46,58.84,0,3,4,0,0,-1.9599999999999795,94.52,20.165000000000003,0
92.8,20.5,58.75,0,3,4,0,0,-2.0400000000000205,94.035,20.236666666666668,0
92.29,20.76,58.1,0,4,4,0,0,-2.039999999999964,93.54333333333334,20.37,0
93.44,16.89,97.76,0,4,4,0,0,4.599999999999966,93.32166666666666,19.835,0
94.69,17.04,97.41,0,4,4,0,0,5.0,93.38833333333334,19.311666666666667,0
97.54,17.4,96.51,0,4,4,0,0,11.400000000000034,94.01166666666668,18.84166666666667,0
100.0,17.56,96.09,0,5,4,0,0,9.839999999999977,95.12666666666668,18.35833333333333,0
100.0,17.81,95.47,0,5,4,0,0,0.0,96.32666666666668,17.91,0
100.0,18.06,94.85,0,5,4,0,0,0.0,97.61166666666666,17.459999999999997,0
100.0,18.36,94.09,0,5,4,0,0,0.0,98.705,17.705,0
100.0,18.56,93.6,0,6,4,1,0,0.0,99.59,17.958333333333332,0
100.0,18.81,92.97,0,6,4,1,0,0.0,100.0,18.19333333333333,0
100.0,19.3,91.76,0,6,4,1,0,0.0,100.0,18.48333333333333,0
100.0,19.43,91.42,0,6,4,1,0,0.0,100.0,18.75333333333333,0
100.0,19.85,90.38,0,7,4,1,0,0.0,100.0,19.051666666666662,0
99.24,24.18,49.55,0,7,4,1,0,-3.0400000000000205,99.87333333333332,20.021666666666665,0
98.46,24.54,48.65,0,7,4,1,0,-3.1200000000000045,99.61666666666667,21.01833333333333,0
99.96,20.85,87.88,0,7,4,1,0,6.0,99.61,21.35833333333333,0
100.0,21.05,87.37,0,8,4,1,0,0.160000000000025,99.61,21.65,0
100.0,21.55,86.13,0,8,4,1,0,0.0,99.61,22.00333333333333,0
100.0,21.75,85.62,0,8,4,1,0,0.0,99.61,22.32,0
100.0,22.19,84.54,0,8,4,1,0,0.0,99.73666666666666,21.988333333333333,0
100.0,22.41,83.97,0,9,4,1,0,0.0,99.99333333333333,21.633333333333336,0
100.0,22.7,83.26,0,9,4,1,0,0.0,100.0,21.941666666666663,0
100.0,22.97,82.56,0,9,4,1,0,0.0,100.0,22.261666666666667,0
100.0,23.35,81.62,0,9,4,1,0,0.0,100.0,22.561666666666667,0
100.0,23.51,81.21,0,10,4,1,1,0.0,100.0,22.855,0
100.0,23.85,80.38,0,10,4,1,1,0.0,100.0,23.131666666666664,0
100.0,24.07,79.83,0,10,4,1,1,0.0,100.0,23.40833333333333,0
98.82,28.35,39.12,0,10,4,1,1,-4.720000000000027,99.80333333333331,24.35,0
97.61,28.54,38.64,0,11,4,1,1,-4.839999999999975,99.405,25.278333333333336,0
96.38,28.85,37.89,37,11,4,1,1,-4.920000000000016,98.80166666666666,26.195000000000004,0
95.12,28.98,37.56,0,11,4,1,1,-5.039999999999964,97.98833333333332,27.106666666666666,0
93.84,29.33,36.68,0,11,4,1,1,-5.1200000000000045,96.96166666666666,28.02,0
92.54,29.32,36.71,0,12,4,1,1,-5.199999999999989,95.71833333333332,28.895,0
91.23,29.56,36.1,0,12,4,1,1,-5.240000000000009,94.45333333333332,29.096666666666668,0
89.89,29.75,35.64,0,12,4,1,1,-5.360000000000014,93.16666666666669,29.29833333333333,0
91.99,25.76,75.61,0,12,4,1,1,8.399999999999977,92.435,28.78333333333333,0
93.84,25.88,75.3,0,13,4,1,1,7.400000000000034,92.22166666666664,28.266666666666666,0
96.84,25.99,75.03,0,13,4,1,1,12.0,92.72166666666668,27.71,0
98.54,26.06,74.84,0,13,4,1,1,6.800000000000011,93.72166666666668,27.166666666666668,0
100.0,26.01,74.97,0,13,4,1,1,5.839999999999975,95.18333333333334,26.575,0
100.0,25.9,75.24,0,14,4,1,1,0.0,96.86833333333334,25.933333333333334,0
100.0,25.99,75.02,0,14,4,1,1,0.0,98.20333333333332,25.971666666666668,0
100.0,25.98,75.05,0,14,4,1,1,0.0,99.23,25.988333333333333,0
98.64,29.85,35.37,0,14,4,1,1,-5.439999999999998,99.53,26.631666666666664,0
97.29,29.83,35.42,0,15,4,1,1,-5.399999999999977,99.32166666666669,27.26,0
95.95,29.77,35.58,0,15,4,1,1,-5.360000000000014,98.64666666666666,27.886666666666667,0
94.63,29.53,36.18,0,15,4,1,1,-5.28000000000003,97.75166666666668,28.491666666666664,0
93.32,29.36,36.59,0,15,4,1,1,-5.240000000000009,96.63833333333334,29.05333333333333,0
92.04,29.23,36.93,0,16,4,1,1,-5.119999999999948,95.31166666666668,29.595,0
90.77,29.16,37.11,0,16,4,1,1,-5.080000000000041,94.0,29.48,0
89.54,28.85,37.88,0,16,4,1,1,-4.919999999999959,92.70833333333331,29.316666666666663,0
88.32,28.7,38.25,0,16,4,1,1,-4.880000000000052,91.43666666666668,29.13833333333333,0
87.14,28.34,39.14,0,17,4,1,0,-4.71999999999997,90.18833333333332,28.94,0
85.98,28.1,39.74,0,17,4,1,0,-4.639999999999986,88.96500000000002,28.73,0
89.53,23.87,80.34,0,17,4,1,0,14.199999999999989,88.54666666666667,27.83666666666667,0
93.48,23.59,81.03,0,17,4,1,0,15.800000000000011,88.99833333333333,26.90833333333333,0
94.78,23.36,81.6,0,18,4,1,0,5.199999999999989,89.87166666666667,25.99333333333333,0
96.53,23.04,82.39,0,18,4,1,0,7.0,91.24,25.05,0
98.08,22.81,82.97,0,18,4,1,0,6.199999999999989,93.06333333333332,24.12833333333333,0
100.0,22.42,83.95,0,18,4,1,0,7.680000000000007,95.4,23.18166666666667,0
100.0,22.26,84.35,0,19,4,0,0,0.0,97.145,22.91333333333333,0
100.0,21.82,85.45,0,19,4,0,0,0.0,98.23166666666668,22.618333333333336,0
100.0,21.57,86.08,0,19,4,0,0,0.0,99.10166666666667,22.32,0
100.0,21.16,87.11,0,19,4,0,0,0.0,99.68,22.00666666666667,0
100.0,20.86,87.86,0,20,4,0,0,0.0,100.0,21.68166666666667,0
100.0,20.58,88.54,0,20,4,0,0,0.0,100.0,21.375,0
99.24,24.14,49.65,0,20,4,0,0,-3.0400000000000205,99.87333333333332,21.688333333333333,0
98.5,23.9,50.26,0,20,4,0,0,-2.9599999999999795,99.62333333333332,22.035,0
100.0,19.53,91.17,0,21,4,0,0,6.0,99.62333333333332,21.695,0
100.0,19.35,91.62,0,21,4,0,0,0.0,99.62333333333332,21.39333333333333,0
100.0,19.06,92.34,0,21,4,0,0,0.0,99.62333333333332,21.093333333333334,0
100.0,18.74,93.15,0,21,4,0,0,0.0,99.62333333333332,20.786666666666665,0
100.0,18.46,93.84,0,22,4,0,0,0.0,99.75,19.84,0
100.0,18.14,94.64,0,22,4,0,0,0.0,100.0,18.88,0
100.0,17.85,95.38,0,22,4,0,0,0.0,100.0,18.6,0
100.0,17.6,96.0,0,22,4,0,0,0.0,100.0,18.308333333333334,0
99.45,21.35,56.62,0,23,4,0,0,-2.1999999999999886,99.90833333333332,18.69,0
98.91,21.1,57.25,0,23,4,0,0,-2.160000000000025,99.72666666666667,19.08333333333333,0
98.38,21.01,57.48,0,23,4,0,0,-2.1200000000000045,99.45666666666666,19.508333333333333,0
97.87,20.77,58.06,0,23,4,0,0,-2.039999999999964,99.10166666666667,19.94666666666667,0
97.36,20.52,58.69,0,0,5,0,0,-2.0400000000000205,98.66166666666668,20.39166666666667,0
96.87,20.51,58.73,0,0,5,0,0,-1.9599999999999795,98.14,20.876666666666665,0
96.38,20.4,58.99,0,0,5,0,0,-1.9600000000000364,97.62833333333332,20.718333333333334,0
95.9,20.29,59.29,0,0,5,0,0,-1.919999999999959,97.12666666666668,20.58333333333333,0
95.42,20.18,59.56,0,1,5,0,0,-1.920000000000016,96.63333333333334,20.445,0
94.95,20.03,59.93,0,1,5,0,0,-1.879999999999996,96.14666666666666,20.32166666666667,0
94.48,20.12,59.71,0,1,5,0,0,-1.879999999999996,95.66666666666669,20.255,0
94.01,20.02,59.96,0,1,5,0,0,-1.879999999999996,95.19,20.173333333333336,0
97.01,15.98,100.0,0,2,5,0,0,12.0,95.295,19.436666666666667,0
99.81,16.0,100.0,0,2,5,0,0,11.199999999999989,95.94666666666669,18.721666666666668,0
100.0,16.15,99.63,0,2,5,0,0,0.7599999999999909,96.71,18.05,0
100.0,16.17,99.57,0,2,5,0,0,0.0,97.55166666666666,17.406666666666666,0
100.0,16.11,99.73,0,3,5,0,0,0.0,98.47166666666668,16.738333333333333,0
100.0,16.38,99.06,0,3,5,0,0,0.0,99.47,16.131666666666664,0
100.0,16.47,98.82,0,3,5,0,0,0.0,99.96833333333332,16.213333333333335,0
100.0,16.66,98.34,0,3,5,0,0,0.0,100.0,16.323333333333334,0
99.49,20.67,58.33,0,4,5,0,0,-2.0400000000000205,99.915,17.076666666666668,0
98.96,20.96,57.59,0,4,5,0,0,-2.1200000000000045,99.74166666666666,17.875,0
100.0,17.13,97.17,0,4,5,0,0,4.160000000000025,99.74166666666666,18.045,0
100.0,17.43,96.44,0,4,5,0,0,0.0,99.74166666666666,18.22,0
100.0,17.51,96.22,0,5,5,0,0,0.0,99.74166666666666,18.39333333333333,0
100.0,17.87,95.34,0,5,5,0,0,0.0,99.74166666666666,18.595,0
100.0,18.16,94.61,0,5,5,0,0,0.0,99.82666666666664,18.176666666666662,0
100.0,18.35,94.13,0,5,5,0,0,0.0,100.0,17.741666666666667,0
100.0,18.54,93.65,0,6,5,1,0,0.0,100.0,17.976666666666667,0
100.0,18.92,92.7,0,6,5,1,0,0.0,100.0,18.225,0
99.32,23.28,51.79,0,6,5,1,0,-2.720000000000028,99.88666666666666,19.186666666666667,0
98.61,23.45,51.36,0,6,5,1,0,-2.839999999999975,99.655,20.116666666666664,0
97.88,23.83,50.44,0,7,5,1,0,-2.920000000000016,99.30166666666666,21.061666666666667,0
97.12,24.23,49.44,65,7,5,1,0,-3.039999999999964,98.82166666666666,22.041666666666668,0
100.0,20.57,88.56,0,7,5,1,0,11.519999999999982,98.82166666666666,22.38,0
100.0,20.85,87.88,0,7,5,1,0,0.0,98.82166666666666,22.701666666666668,0
100.0,21.16,87.11,0,8,5,1,0,0.0,98.935,22.348333333333333,0
100.0,21.41,86.46,0,8,5,1,0,0.0,99.16666666666669,22.008333333333336,0
100.0,21.79,85.53,0,8,5,1,0,0.0,99.52,21.668333333333333,0
100.0,22.15,84.62,0,8,5,1,0,0.0,100.0,21.32166666666667,0
100.0,22.37,84.09,0,9,5,1,0,0.0,100.0,21.621666666666663,0
100.0,22.7,83.25,0,9,5,1,0,0.0,100.0,21.930000000000003,0
98.97,27.04,42.41,0,9,5,1,0,-4.1200000000000045,99.82833333333332,22.91,0
97.91,27.35,41.62,0,9,5,1,0,-4.240000000000009,99.48,23.9,0
96.82,27.59,41.03,0,10,5,1,1,-4.360000000000014,98.95,24.866666666666664,0
95.7,27.83,40.41,0,10,5,1,1,-4.479999999999961,98.23333333333332,25.813333333333333,0
94.54,28.15,39.63,0,10,5,1,1,-4.639999999999986,97.32333333333332,26.776666666666667,0
93.37,28.39,39.02,0,10,5,1,1,-4.680000000000007,96.21833333333332,27.725,0
92.16,28.62,38.46,0,11,5,1,1,-4.840000000000032,95.08333333333331,27.988333333333333,0
90.93,28.93,37.67,0,11,5,1,1,-4.919999999999959,93.92,28.251666666666665,0
89.68,29.12,37.19,0,11,5,1,1,-5.0,92.73,28.50666666666667,0
88.39,29.3,36.74,0,11,5,1,1,-5.160000000000025,91.51166666666668,28.751666666666665,0
87.09,29.39,36.53,0,12,5,1,1,-5.199999999999989,90.27,28.95833333333333,0
85.77,29.62,35.95,0,12,5,1,1,-5.28000000000003,89.00333333333333,29.163333333333338,0
84.43,29.75,35.63,0,12,5,1,1,-5.359999999999957,87.71499999999999,29.35166666666667,0
88.13,25.76,75.59,0,12,5,1,1,14.799999999999956,87.24833333333333,28.82333333333333,0
90.98,25.77,75.59,0,13,5,1,1,11.400000000000034,87.46499999999999,28.265,0
92.28,25.83,75.42,0,13,5,1,1,5.199999999999989,88.11333333333334,27.686666666666667,0
95.33,26.03,74.92,0,13,5,1,1,12.199999999999989,89.48666666666666,27.126666666666665,0
98.98,26.09,74.77,0,13,5,1,1,14.600000000000025,91.68833333333332,26.53833333333333,0
100.0,25.95,75.13,0,14,5,1,1,4.079999999999984,94.28333333333336,25.905,0
100.0,25.94,75.14,0,14,5,1,1,0.0,96.26166666666668,25.935,0
100.0,25.98,75.06,0,14,5,1,1,0.0,97.765,25.97,0
100.0,25.88,75.3,0,14,5,1,1,0.0,99.05166666666668,25.97833333333333,0
100.0,25.75,75.61,0,15,5,1,1,0.0,99.83,25.93166666666667,0
100.0,25.79,75.53,0,15,5,1,1,0.0,100.0,25.881666666666664,0
100.0,25.53,76.18,0,15,5,1,1,0.0,100.0,25.811666666666664,0
98.7,29.5,36.24,0,15,5,1,1,-5.199999999999989,99.78333333333336,26.405,0
97.41,29.2,37.01,0,16,5,1,1,-5.160000000000025,99.35166666666667,26.941666666666663,0
96.15,29.05,37.37,0,16,5,1,1,-5.039999999999964,98.71,27.47,0
94.92,28.81,37.98,0,16,5,1,1,-4.920000000000016,97.86333333333334,27.98,0
93.7,28.61,38.48,0,16,5,1,1,-4.879999999999996,96.81333333333332,28.450000000000003,0
92.51,28.53,38.68,0,17,5,1,0,-4.759999999999991,95.565,28.950000000000003,0
91.36,28.13,39.68,0,17,5,1,0,-4.600000000000023,94.34166666666664,28.721666666666668,0
90.23,27.85,40.37,0,17,5,1,0,-4.519999999999982,93.145,28.496666666666663,0
89.14,27.67,40.83,0,17,5,1,0,-4.360000000000014,91.97666666666667,28.26666666666667,0
88.07,27.46,41.36,0,18,5,1,0,-4.28000000000003,90.835,28.041666666666668,0
87.04,27.1,42.24,0,18,5,1,0,-4.119999999999948,89.72500000000001,27.790000000000003,0
86.03,26.87,42.81,0,18,5,1,0,-4.0400000000000205,88.645,27.51333333333333,0
85.06,26.42,43.96,0,18,5,1,0,-3.879999999999996,87.59499999999998,27.22833333333333,0
84.12,26.09,44.78,0,19,5,0,0,-3.759999999999991,86.57666666666667,26.935,0
83.21,25.77,45.58,0,19,5,0,0,-3.640000000000043,85.58833333333332,26.61833333333333,0
82.33,25.43,46.43,0,19,5,0,0,-3.519999999999982,84.63166666666666,26.28,0
81.48,25.19,47.03,0,19,5,0,0,-3.3999999999999773,83.705,25.961666666666662,0
80.66,24.86,47.86,0,20,5,0,0,-3.2800000000000296,82.81,25.626666666666665,0
79.87,24.48,48.8,0,20,5,0,0,-3.159999999999968,81.945,25.30333333333333,0
79.11,24.24,49.41,0,20,5,0,0,-3.0400000000000205,81.11,24.995,0
78.37,23.88,50.29,0,20,5,0,0,-2.9599999999999795,80.30333333333333,24.68,0
77.66,23.67,50.83,0,21,5,0,0,-2.840000000000032,79.525,24.386666666666667,0
76.97,23.33,51.67,0,21,5,0,0,-2.759999999999991,78.77333333333333,24.076666666666664,0
76.3,23.06,52.36,164,21,5,0,0,-2.680000000000007,78.04666666666667,23.776666666666667,0
75.66,22.74,53.15,0,21,5,0,0,-2.5600000000000023,77.34499999999998,23.486666666666668,0
75.04,22.45,53.87,0,22,5,0,0,-2.4799999999999613,76.66666666666667,23.188333333333333,0
74.44,22.21,54.48,0,22,5,0,0,-2.400000000000034,76.01166666666667,22.91,0
73.85,21.88,55.31,0,22,5,0,0,-2.3600000000000136,75.37666666666667,22.611666666666665,0
73.28,21.68,55.8,0,22,5,0,0,-2.2799999999999727,74.76166666666667,22.336666666666662,0
72.73,21.45,56.37,0,23,5,0,0,-2.1999999999999886,74.16666666666667,22.06833333333333,0
72.19,21.22,56.94,0,23,5,0,0,-2.160000000000025,73.58833333333334,21.815,0
71.66,20.88,57.8,0,23,5,0,0,-2.1200000000000045,73.02499999999999,21.55333333333333,0
71.15,20.79,58.01,0,23,5,0,0,-2.039999999999964,72.47666666666667,21.316666666666663,0
70.65,20.53,58.68,0,0,6,0,0,-2.0,71.94333333333333,21.09166666666667,0
70.15,20.42,58.95,0,0,6,0,0,-2.0,71.42166666666667,20.881666666666664,0
69.66,20.4,59.0,0,0,6,0,0,-1.9600000000000364,70.91000000000001,20.706666666666667,0
69.18,20.14,59.66,0,0,6,0,0,-1.919999999999959,70.40833333333335,20.526666666666667,0
68.71,20.23,59.43,0,1,6,0,0,-1.8800000000000523,69.91666666666667,20.418333333333333,0
68.24,20.04,59.9,0,1,6,0,0,-1.879999999999996,69.43166666666667,20.293333333333333,0
67.77,19.95,60.13,0,1,6,0,0,-1.879999999999996,68.95166666666667,20.196666666666665,0
67.3,19.94,60.14,0,1,6,0,0,-1.879999999999996,68.47666666666667,20.116666666666664,0
70.45,16.07,99.83,0,2,6,0,0,12.600000000000025,68.60833333333333,19.395,0
74.4,16.11,99.72,0,2,6,0,0,15.800000000000011,69.47833333333334,18.723333333333333,0
78.1,16.09,99.76,0,2,6,0,0,14.799999999999956,71.04333333333334,18.03333333333333,0
79.35,16.19,99.52,0,2,6,0,0,5.0,72.895,17.39166666666667,0
81.65,16.19,99.53,0,3,6,0,0,9.200000000000044,75.20833333333333,16.765,0
85.05,16.32,99.2,0,3,6,0,0,13.599999999999966,78.16666666666667,16.161666666666665,0
87.8,16.5,98.75,0,3,6,0,0,11.0,81.05833333333332,16.233333333333334,0
89.05,16.63,98.42,0,3,6,0,0,5.0,83.5,16.32,0
92.95,16.65,98.39,0,4,6,0,0,15.600000000000025,85.97500000000001,16.413333333333334,0
95.45,16.88,97.8,0,4,6,0,0,10.0,88.65833333333335,16.528333333333332,0
96.55,17.07,97.32,0,4,6,0,0,4.399999999999977,91.14166666666668,16.675,0
99.55,17.37,96.58,0,4,6,0,0,12.0,93.55833333333334,16.849999999999998,0
98.99,21.55,56.14,0,5,6,0,0,-2.240000000000009,95.42333333333332,17.691666666666666,0
98.41,21.88,55.31,0,5,6,0,0,-2.319999999999993,96.98333333333332,18.566666666666663,0
97.81,21.99,55.02,0,5,6,0,0,-2.3999999999999773,97.79333333333334,19.456666666666667,0
97.19,22.39,54.03,0,5,6,0,0,-2.480000000000018,98.08333333333331,20.375,0
96.55,22.58,53.56,0,6,6,1,0,-2.5600000000000023,98.08333333333331,21.293333333333333,0
95.89,23.0,52.51,0,6,6,1,0,-2.6399999999999864,97.47333333333334,22.231666666666666,0
95.21,23.14,52.15,152,6,6,1,0,-2.720000000000028,96.84333333333332,22.496666666666663,0
94.5,23.44,51.4,0,6,6,1,0,-2.839999999999975,96.19166666666666,22.756666666666664,0
93.77,23.83,50.42,0,7,6,1,0,-2.920000000000016,95.51833333333332,23.063333333333333,0
93.01,24.13,49.68,0,7,6,1,0,-3.039999999999964,94.82166666666669,23.35333333333333,0
92.23,24.43,48.93,0,7,6,1,0,-3.1200000000000045,94.10166666666667,23.661666666666665,0
91.41,24.86,47.85,0,7,6,1,0,-3.2800000000000296,93.355,23.971666666666664,0
90.57,25.11,47.24,0,8,6,1,0,-3.3600000000000136,92.58166666666666,24.3,0
89.7,25.48,46.31,0,8,6,1,0,-3.4799999999999613,91.78166666666664,24.64,0
88.79,25.76,45.61,0,8,6,1,0,-3.6399999999999855,90.95166666666668,24.961666666666662,0
87.86,26.03,44.92,0,8,6,1,0,-3.7200000000000273,90.09333333333332,25.278333333333336,0
86.89,26.45,43.89,0,9,6,1,0,-3.879999999999996,89.20333333333333,25.615,0
85.9,26.72,43.2,0,9,6,1,0,-3.95999999999998,88.28500000000001,25.925,0
84.87,27.03,42.43,0,9,6,1,0,-4.1200000000000045,87.335,26.245,0
83.81,27.34,41.65,0,9,6,1,0,-4.240000000000009,86.35333333333334,26.555000000000003,0
82.72,27.68,40.8,0,10,6,1,1,-4.360000000000014,85.34166666666668,26.875,0
81.6,27.91,40.22,112,10,6,1,1,-4.480000000000018,84.29833333333333,27.188333333333336,0
85.1,24.18,79.54,0,10,6,1,1,14.0,84.0,26.81,0
88.35,24.35,79.14,0,10,6,1,1,13.0,84.40833333333333,26.415000000000003,0
89.75,24.55,78.62,0,11,6,1,1,5.600000000000023,85.22166666666666,26.001666666666665,0
90.8,24.94,77.66,0,11,6,1,1,4.199999999999989,86.38666666666666,25.601666666666663,0
91.8,24.96,77.6,0,11,6,1,1,4.0,87.89999999999999,25.148333333333337,0
95.8,25.32,76.7,0,11,6,1,1,16.0,90.26666666666664,24.71666666666667,0
99.6,25.49,76.28,0,12,6,1,1,15.199999999999989,92.68333333333334,24.935,0
100.0,25.63,75.92,0,12,6,1,1,1.6000000000000227,94.625,25.148333333333337,0
100.0,25.71,75.72,0,12,6,1,1,0.0,96.33333333333331,25.341666666666665,0
100.0,25.85,75.37,0,12,6,1,1,0.0,97.86666666666667,25.493333333333336,0
100.0,25.92,75.21,0,13,6,1,1,0.0,99.23333333333332,25.65333333333333,0
100.0,26.01,74.97,0,13,6,1,1,0.0,99.93333333333334,25.76833333333333,0
100.0,25.98,75.04,0,13,6,1,1,0.0,100.0,25.85,0
100.0,26.06,74.85,0,13,6,1,1,0.0,100.0,25.921666666666667,0
100.0,26.01,74.98,0,14,6,1,1,0.0,100.0,25.971666666666668,0
100.0,25.98,75.06,0,14,6,1,1,0.0,100.0,25.99333333333333,0
98.63,29.85,35.38,0,14,6,1,1,-5.480000000000018,99.77166666666666,26.648333333333337,0
97.27,29.91,35.23,0,14,6,1,1,-5.439999999999998,99.31666666666666,27.29833333333333,0
95.91,29.83,35.42,0,15,6,1,1,-5.439999999999998,98.635,27.94,0
94.58,29.64,35.89,0,15,6,1,1,-5.319999999999993,97.73166666666668,28.536666666666665,0
96.03,25.65,75.88,0,15,6,1,1,5.800000000000011,97.07,28.47666666666667,0
99.58,25.51,76.22,0,15,6,1,1,14.199999999999989,97.0,28.39833333333333,0
100.0,25.25,76.87,0,16,6,1,1,1.6800000000000068,97.22833333333334,27.631666666666664,0
100.0,25.17,77.07,0,16,6,1,1,0.0,97.68333333333334,26.84166666666667,0
100.0,24.88,77.8,0,16,6,1,1,0.0,98.365,26.01666666666667,0
100.0,24.64,78.41,0,16,6,1,1,0.0,99.26833333333332,25.183333333333334,0
100.0,24.44,78.9,0,17,6,1,0,0.0,99.93,24.98166666666667,0
100.0,24.22,79.45,0,17,6,1,0,0.0,100.0,24.766666666666666,0
100.0,24.03,79.92,0,17,6,1,0,0.0,100.0,24.563333333333333,0
100.0,23.69,80.78,0,17,6,1,0,0.0,100.0,24.316666666666663,0
100.0,23.36,81.6,0,18,6,1,0,0.0,100.0,24.063333333333333,0
100.0,23.09,82.27,0,18,6,1,0,0.0,100.0,23.805000000000003,0
99.0,26.74,43.15,0,18,6,1,0,-4.0,99.83333333333331,24.188333333333333,0
98.02,26.52,43.69,0,18,6,1,0,-3.920000000000016,99.50333333333332,24.57166666666667,0
97.08,26.25,44.38,0,19,6,0,0,-3.759999999999991,99.01666666666668,24.941666666666663,0
96.17,25.75,45.62,0,19,6,0,0,-3.6399999999999855,98.37833333333332,25.285,0
95.29,25.55,46.12,0,19,6,0,0,-3.519999999999982,97.59333333333336,25.65,0
94.44,25.15,47.12,0,19,6,0,0,-3.400000000000034,96.66666666666669,25.993333333333336,0
97.59,20.81,87.99,0,20,6,0,0,12.600000000000025,96.43166666666669,25.005,0
98.69,20.63,88.42,0,20,6,0,0,4.399999999999977,96.54333333333334,24.02333333333333,0
99.84,20.13,89.69,0,20,6,0,0,4.600000000000023,97.00333333333332,23.00333333333333,0
100.0,19.99,90.03,0,20,6,0,0,0.6399999999999864,97.64166666666668,22.043333333333333,0
99.29,23.49,51.27,0,21,6,0,0,-2.839999999999975,98.30833333333334,21.7,0
