soil_moisture,temperature,humidity,wind_speed,rain_intensity,vpd,needs_watering_soon
30.21,29.4,35.41,0.0,0.0,0.0,1
30.19,29.31,35.46,0.0,0.0,2.6319,1
30.19,29.31,35.46,0.0,0.0,0.0,1
30.17,29.36,34.74,0.0,0.0,2.669,1
30.17,29.36,34.74,0.0,0.0,0.0,1
30.15,29.36,34.57,0.0,0.0,2.6759,1
30.15,29.36,34.57,0.0,0.0,0.0,1
30.13,29.44,34.58,0.0,0.0,2.6879,1
30.13,29.44,34.58,0.0,0.0,0.0,1
30.11,29.44,35.13,0.0,0.0,2.6653,1
30.11,29.44,35.13,0.0,0.0,0.0,1
30.09,29.39,34.62,0.0,0.0,2.6785,1
30.09,29.39,34.62,0.0,0.0,0.0,1
30.08,29.33,35.25,0.0,0.0,2.6436,1
30.08,29.33,35.25,0.0,0.0,0.0,1
30.05,29.46,34.69,0.0,0.0,2.6865,1
30.05,29.46,34.69,0.0,0.0,0.0,1
30.04,29.39,35.43,0.0,0.0,2.6453,1
30.04,29.39,35.43,0.0,0.0,0.0,1
30.02,29.38,34.96,0.0,0.0,2.6631,1
30.02,29.38,34.96,0.0,0.0,0.0,1
30.0,29.41,34.55,0.0,0.0,2.6845,1
30.0,29.41,34.55,0.0,0.0,0.0,1
29.98,29.43,35.08,0.0,0.0,2.6658,1
29.98,29.43,35.08,0.0,0.0,0.0,1
29.96,29.5,35.0,0.0,0.0,2.6799,1
29.96,29.5,35.0,0.0,0.0,0.0,1
31.46,29.42,34.82,0.0,0.0,2.6749,1
31.46,29.42,34.82,0.0,0.0,0.0,1
32.96,29.44,34.94,0.0,0.0,2.6731,1
32.96,29.44,34.94,0.0,0.0,0.0,1
34.46,29.37,35.08,0.0,0.0,2.6566,1
34.46,29.37,35.08,0.0,0.0,0.0,1
35.96,29.48,34.69,0.0,0.0,2.6896,1
35.96,29.48,34.69,0.0,0.0,0.0,1
37.46,29.44,34.74,0.0,0.0,2.6813,1
37.46,29.44,34.74,0.0,0.0,0.0,1
38.96,29.48,34.84,0.0,0.0,2.6834,1
38.96,29.48,34.84,0.0,0.0,0.0,1
40.46,29.33,35.03,0.0,0.0,2.6525,1
40.46,29.33,35.03,0.0,0.0,0.0,1
41.96,29.36,34.88,0.0,0.0,2.6633,1
41.96,29.36,34.88,0.0,0.0,0.0,1
43.46,29.34,34.57,0.0,0.0,2.6729,1
43.46,29.34,34.57,0.0,0.0,0.0,1
44.96,29.5,35.11,0.0,0.0,2.6753,1
44.96,29.5,35.11,0.0,0.0,0.0,1
46.46,29.32,35.49,0.0,0.0,2.6322,1
46.46,29.32,35.49,0.0,0.0,0.0,1
47.96,29.35,35.15,0.0,0.0,2.6507,1
47.96,29.35,35.15,0.0,0.0,0.0,1
47.96,29.46,34.75,0.0,0.0,2.684,1
47.96,29.46,34.75,0.0,0.0,0.0,1
47.94,29.4,34.59,0.0,0.0,2.6813,1
47.94,29.4,34.59,0.0,0.0,0.0,1
47.92,29.36,35.46,0.0,0.0,2.6395,1
47.92,29.36,35.46,0.0,0.0,0.0,1
47.9,29.34,35.44,0.0,0.0,2.6373,1
47.9,29.34,35.44,0.0,0.0,0.0,1
47.88,29.46,35.5,0.0,0.0,2.6531,1
47.88,29.46,35.5,0.0,0.0,0.0,1
47.86,29.45,34.88,0.0,0.0,2.6771,1
47.86,29.45,34.88,0.0,0.0,0.0,1
47.84,29.31,34.72,0.0,0.0,2.6621,1
47.84,29.31,34.72,0.0,0.0,0.0,1
47.82,29.42,34.81,0.0,0.0,2.6754,1
47.82,29.42,34.81,0.0,0.0,0.0,1
47.8,29.46,34.98,0.0,0.0,2.6745,1
47.8,29.46,34.98,0.0,0.0,0.0,1
47.78,29.4,34.95,0.0,0.0,2.6665,1
47.78,29.4,34.95,0.0,0.0,0.0,1
47.76,29.39,34.99,0.0,0.0,2.6634,1
47.76,29.39,34.99,0.0,0.0,0.0,1
47.74,29.31,34.74,0.0,0.0,2.6613,1
47.74,29.31,34.74,0.0,0.0,0.0,1
47.72,29.39,35.48,0.0,0.0,2.6433,1
47.72,29.39,35.48,0.0,0.0,0.0,1
47.7,29.39,34.71,0.0,0.0,2.6748,1
47.7,29.39,34.71,0.0,0.0,0.0,1
47.68,29.46,35.05,0.0,0.0,2.6717,1
47.68,29.46,35.05,0.0,0.0,0.0,1
47.66,29.33,34.51,0.0,0.0,2.6738,1
47.66,29.33,34.51,0.0,0.0,0.0,1
47.64,29.4,34.59,0.0,0.0,2.6813,1
47.64,29.4,34.59,0.0,0.0,0.0,1
47.62,29.39,34.51,0.0,0.0,2.683,1
47.62,29.39,34.51,0.0,0.0,0.0,1
47.6,29.33,34.83,0.0,0.0,2.6607,1
47.6,29.33,34.83,0.0,0.0,0.0,1
47.58,29.41,35.39,0.0,0.0,2.65,1
47.58,29.41,35.39,0.0,0.0,0.0,1
47.56,29.36,35.49,0.0,0.0,2.6383,1
47.56,29.36,35.49,0.0,0.0,0.0,1
47.54,29.45,35.27,0.0,0.0,2.6611,1
47.54,29.45,35.27,0.0,0.0,0.0,1
47.52,29.35,34.96,0.0,0.0,2.6585,1
47.52,29.35,34.96,0.0,0.0,0.0,1
47.5,29.35,35.34,0.0,0.0,2.6429,1
47.5,29.35,35.34,0.0,0.0,0.0,1
47.48,29.31,35.22,0.0,0.0,2.6417,1
47.48,29.31,35.22,0.0,0.0,0.0,1
47.46,29.48,35.48,0.0,0.0,2.657,1
47.46,29.48,35.48,0.0,0.0,0.0,1
47.44,29.44,34.64,0.0,0.0,2.6854,1
47.44,29.44,34.64,0.0,0.0,0.0,1
47.42,29.43,34.97,0.0,0.0,2.6703,1
47.42,29.43,34.97,0.0,0.0,0.0,1
47.4,29.31,35.38,0.0,0.0,2.6352,1
47.4,29.31,35.38,0.0,0.0,0.0,1
47.38,29.38,34.87,0.0,0.0,2.6667,1
47.38,29.38,34.87,0.0,0.0,0.0,1
47.36,29.49,34.88,0.0,0.0,2.6833,1
47.36,29.49,34.88,0.0,0.0,0.0,1
47.34,29.37,35.44,0.0,0.0,2.6419,1
47.34,29.37,35.44,0.0,0.0,0.0,1
47.32,29.31,34.78,0.0,0.0,2.6597,1
47.32,29.31,34.78,0.0,0.0,0.0,1
47.3,29.41,34.9,0.0,0.0,2.6701,1
47.3,29.41,34.9,0.0,0.0,0.0,1
47.28,29.32,35.38,0.0,0.0,2.6367,1
47.28,29.32,35.38,0.0,0.0,0.0,1
47.26,29.33,35.2,0.0,0.0,2.6456,1
47.26,29.33,35.2,0.0,0.0,0.0,1
47.24,29.4,35.13,0.0,0.0,2.6592,1
47.24,29.4,35.13,0.0,0.0,0.0,1
47.22,29.39,34.67,0.0,0.0,2.6765,1
47.22,29.39,34.67,0.0,0.0,0.0,1
47.2,29.31,35.04,0.0,0.0,2.6491,1
47.2,29.31,35.04,0.0,0.0,0.0,1
47.18,29.41,35.0,0.0,0.0,2.666,1
47.18,29.41,35.0,0.0,0.0,0.0,1
47.16,29.31,35.08,0.0,0.0,2.6474,1
47.16,29.31,35.08,0.0,0.0,0.0,1
47.14,29.31,35.33,0.0,0.0,2.6372,1
47.14,29.31,35.33,0.0,0.0,0.0,1
47.12,29.37,35.04,0.0,0.0,2.6582,1
47.12,29.37,35.04,0.0,0.0,0.0,1
47.1,29.47,34.62,0.0,0.0,2.6909,1
47.1,29.47,34.62,0.0,0.0,0.0,1
47.08,29.38,35.07,0.0,0.0,2.6586,1
47.08,29.38,35.07,0.0,0.0,0.0,1
47.06,29.41,34.95,0.0,0.0,2.6681,1
47.06,29.41,34.95,0.0,0.0,0.0,1
47.04,29.36,34.69,0.0,0.0,2.671,1
47.04,29.36,34.69,0.0,0.0,0.0,1
47.02,29.33,35.26,0.0,0.0,2.6431,1
47.02,29.33,35.26,0.0,0.0,0.0,1
47.0,29.38,34.62,0.0,0.0,2.677,1
47.0,29.38,34.62,0.0,0.0,0.0,1
46.98,29.47,35.5,0.0,0.0,2.6547,1
46.98,29.47,35.5,0.0,0.0,0.0,1
46.96,29.33,35.39,0.0,0.0,2.6378,1
46.96,29.33,35.39,0.0,0.0,0.0,1
46.94,29.49,34.58,0.0,0.0,2.6956,1
46.94,29.49,34.58,0.0,0.0,0.0,1
46.92,29.31,34.96,0.0,0.0,2.6523,1
46.92,29.31,34.96,0.0,0.0,0.0,1
46.9,29.42,35.02,0.0,0.0,2.6667,1
46.9,29.42,35.02,0.0,0.0,0.0,1
46.88,29.5,35.24,0.0,0.0,2.67,1
46.88,29.5,35.24,0.0,0.0,0.0,1
46.86,29.39,35.2,0.0,0.0,2.6548,1
46.86,29.39,35.2,0.0,0.0,0.0,1
46.85,29.33,35.33,0.0,0.0,2.6403,1
46.85,29.33,35.33,0.0,0.0,0.0,1
46.83,29.33,35.36,0.0,0.0,2.6391,1
46.83,29.33,35.36,0.0,0.0,0.0,1
46.81,29.36,35.31,0.0,0.0,2.6457,1
46.81,29.36,35.31,0.0,0.0,0.0,1
46.79,29.33,34.85,0.0,0.0,2.6599,1
46.79,29.33,34.85,0.0,0.0,0.0,1
46.77,29.41,34.57,0.0,0.0,2.6837,1
46.77,29.41,34.57,0.0,0.0,0.0,1
46.75,29.32,34.7,0.0,0.0,2.6645,1
46.75,29.32,34.7,0.0,0.0,0.0,1
46.73,29.38,35.4,0.0,0.0,2.645,1
46.73,29.38,35.4,0.0,0.0,0.0,1
46.71,29.38,34.59,0.0,0.0,2.6782,1
46.71,29.38,34.59,0.0,0.0,0.0,1
46.69,29.45,34.58,0.0,0.0,2.6894,1
46.69,29.45,34.58,0.0,0.0,0.0,1
46.67,29.45,35.28,0.0,0.0,2.6607,1
46.67,29.45,35.28,0.0,0.0,0.0,1
46.65,29.42,35.47,0.0,0.0,2.6483,1
46.65,29.42,35.47,0.0,0.0,0.0,1
46.63,29.34,35.02,0.0,0.0,2.6545,1
46.63,29.34,35.02,0.0,0.0,0.0,1
46.61,29.39,34.78,0.0,0.0,2.672,1
46.61,29.39,34.78,0.0,0.0,0.0,1
46.59,29.39,35.46,0.0,0.0,2.6441,1
46.59,29.39,35.46,0.0,0.0,0.0,1
46.57,29.42,35.03,0.0,0.0,2.6663,1
46.57,29.42,35.03,0.0,0.0,0.0,1
46.55,29.33,34.56,0.0,0.0,2.6717,1
46.55,29.33,34.56,0.0,0.0,0.0,1
46.53,29.35,35.31,0.0,0.0,2.6441,1
46.53,29.35,35.31,0.0,0.0,0.0,1
46.51,29.49,35.31,0.0,0.0,2.6656,1
46.51,29.49,35.31,0.0,0.0,0.0,1
46.49,29.43,35.19,0.0,0.0,2.6613,1
46.49,29.43,35.19,0.0,0.0,0.0,1
46.47,29.34,34.96,0.0,0.0,2.6569,1
46.47,29.34,34.96,0.0,0.0,0.0,1
46.45,29.43,35.03,0.0,0.0,2.6679,1
46.45,29.43,35.03,0.0,0.0,0.0,1
46.43,29.46,35.09,0.0,0.0,2.67,1
46.43,29.46,35.09,0.0,0.0,0.0,1
46.41,29.47,35.02,0.0,0.0,2.6744,1
46.41,29.47,35.02,0.0,0.0,0.0,1
46.39,29.41,34.93,0.0,0.0,2.6689,1
46.39,29.41,34.93,0.0,0.0,0.0,1
46.37,29.41,35.3,0.0,0.0,2.6537,1
46.37,29.41,35.3,0.0,0.0,0.0,1
46.35,29.38,34.64,0.0,0.0,2.6762,1
46.35,29.38,34.64,0.0,0.0,0.0,1
46.33,29.44,34.84,0.0,0.0,2.6772,1
46.33,29.44,34.84,0.0,0.0,0.0,1
46.31,29.34,35.42,0.0,0.0,2.6381,1
46.31,29.34,35.42,0.0,0.0,0.0,1
46.29,29.34,35.22,0.0,0.0,2.6463,1
46.29,29.34,35.22,0.0,0.0,0.0,1
46.27,29.46,34.99,0.0,0.0,2.6741,1
46.27,29.46,34.99,0.0,0.0,0.0,1
46.25,29.44,35.28,0.0,0.0,2.6591,1
46.25,29.44,35.28,0.0,0.0,0.0,1
46.23,29.33,34.93,0.0,0.0,2.6566,1
46.23,29.33,34.93,0.0,0.0,0.0,1
46.21,29.41,34.96,0.0,0.0,2.6677,1
46.21,29.41,34.96,0.0,0.0,0.0,1
46.19,29.5,34.94,0.0,0.0,2.6823,1
46.19,29.5,34.94,0.0,0.0,0.0,1
46.17,29.49,34.88,0.0,0.0,2.6833,1
46.17,29.49,34.88,0.0,0.0,0.0,1
46.15,29.34,34.73,0.0,0.0,2.6663,1
46.15,29.34,34.73,0.0,0.0,0.0,1
46.13,29.35,35.23,0.0,0.0,2.6474,1
46.13,29.35,35.23,0.0,0.0,0.0,1
46.11,29.47,35.07,0.0,0.0,2.6724,1
46.11,29.47,35.07,0.0,0.0,0.0,1
46.09,29.35,34.61,0.0,0.0,2.6728,1
46.09,29.35,34.61,0.0,0.0,0.0,1
46.07,29.31,35.31,0.0,0.0,2.6381,1
46.07,29.31,35.31,0.0,0.0,0.0,1
46.05,29.48,35.4,0.0,0.0,2.6603,1
46.05,29.48,35.4,0.0,0.0,0.0,1
46.03,29.43,35.39,0.0,0.0,2.6531,1
46.03,29.43,35.39,0.0,0.0,0.0,1
46.01,29.39,34.94,0.0,0.0,2.6654,1
46.01,29.39,34.94,0.0,0.0,0.0,1
45.99,29.4,34.87,0.0,0.0,2.6698,1
45.99,29.4,34.87,0.0,0.0,0.0,1
45.97,29.4,34.78,0.0,0.0,2.6735,1
45.97,29.4,34.78,0.0,0.0,0.0,1
45.95,29.43,35.37,0.0,0.0,2.6539,1
45.95,29.43,35.37,0.0,0.0,0.0,1
45.93,29.38,34.57,0.0,0.0,2.679,1
45.93,29.38,34.57,0.0,0.0,0.0,1
45.91,29.4,35.03,0.0,0.0,2.6633,1
45.91,29.4,35.03,0.0,0.0,0.0,1
45.89,29.39,35.44,0.0,0.0,2.6449,1
45.89,29.39,35.44,0.0,0.0,0.0,1
45.87,29.49,34.98,0.0,0.0,2.6792,1
45.87,29.49,34.98,0.0,0.0,0.0,1
45.85,29.45,35.35,0.0,0.0,2.6578,1
45.85,29.45,35.35,0.0,0.0,0.0,1
45.83,29.35,35.49,0.0,0.0,2.6368,1
45.83,29.35,35.49,0.0,0.0,0.0,1
45.81,29.44,35.28,0.0,0.0,2.6591,1
45.81,29.44,35.28,0.0,0.0,0.0,1
45.79,29.48,35.36,0.0,0.0,2.662,1
45.79,29.48,35.36,0.0,0.0,0.0,1
45.77,29.38,35.35,0.0,0.0,2.6471,1
45.77,29.38,35.35,0.0,0.0,0.0,1
45.75,29.44,34.87,0.0,0.0,2.676,1
45.75,29.44,34.87,0.0,0.0,0.0,1
45.73,29.37,35.31,0.0,0.0,2.6472,1
45.73,29.37,35.31,0.0,0.0,0.0,1
45.71,29.44,35.3,0.0,0.0,2.6583,1
45.71,29.44,35.3,0.0,0.0,0.0,1
45.69,29.36,34.73,0.0,0.0,2.6694,1
45.69,29.36,34.73,0.0,0.0,0.0,1
45.67,29.38,34.51,0.0,0.0,2.6815,1
45.67,29.38,34.51,0.0,0.0,0.0,1
45.65,29.3,34.9,0.0,0.0,2.6532,1
45.65,29.3,34.9,0.0,0.0,0.0,1
45.63,29.48,35.3,0.0,0.0,2.6644,1
45.63,29.48,35.3,0.0,0.0,0.0,1
45.62,29.32,35.38,0.0,0.0,2.6367,1
45.62,29.32,35.38,0.0,0.0,0.0,1
45.6,29.48,34.81,0.0,0.0,2.6846,1
45.6,29.48,34.81,0.0,0.0,0.0,1
45.58,29.32,34.86,0.0,0.0,2.6579,1
45.58,29.32,34.86,0.0,0.0,0.0,1
45.56,29.39,35.45,0.0,0.0,2.6445,1
45.56,29.39,35.45,0.0,0.0,0.0,1
45.54,29.4,35.44,0.0,0.0,2.6464,1
45.54,29.4,35.44,0.0,0.0,0.0,1
45.52,29.48,35.43,0.0,0.0,2.6591,1
45.52,29.48,35.43,0.0,0.0,0.0,1
45.5,29.34,35.3,0.0,0.0,2.643,1
45.5,29.34,35.3,0.0,0.0,0.0,1
45.48,29.47,35.13,0.0,0.0,2.6699,1
45.48,29.47,35.13,0.0,0.0,0.0,1
45.46,29.46,34.75,0.0,0.0,2.684,1
45.46,29.46,34.75,0.0,0.0,0.0,1
45.44,29.49,34.64,0.0,0.0,2.6932,1
45.44,29.49,34.64,0.0,0.0,0.0,1
45.42,29.4,34.65,0.0,0.0,2.6788,1
45.42,29.4,34.65,0.0,0.0,0.0,1
45.4,29.36,35.16,0.0,0.0,2.6518,1
45.4,29.36,35.16,0.0,0.0,0.0,1
45.38,29.33,34.97,0.0,0.0,2.655,1
45.38,29.33,34.97,0.0,0.0,0.0,1
45.36,29.41,35.01,0.0,0.0,2.6656,1
45.36,29.41,35.01,0.0,0.0,0.0,1
45.34,29.43,34.61,0.0,0.0,2.6851,1
45.34,29.43,34.61,0.0,0.0,0.0,1
45.32,29.35,35.36,0.0,0.0,2.6421,1
45.32,29.35,35.36,0.0,0.0,0.0,1
45.3,29.31,35.44,0.0,0.0,2.6328,1
45.3,29.31,35.44,0.0,0.0,0.0,1
45.28,29.42,34.63,0.0,0.0,2.6827,1
45.28,29.42,34.63,0.0,0.0,0.0,1
45.26,29.48,35.35,0.0,0.0,2.6624,1
45.26,29.48,35.35,0.0,0.0,0.0,1
45.24,29.5,35.06,0.0,0.0,2.6774,1
45.24,29.5,35.06,0.0,0.0,0.0,1
45.22,29.5,35.46,0.0,0.0,2.6609,1
45.22,29.5,35.46,0.0,0.0,0.0,1
45.2,29.39,34.88,0.0,0.0,2.6679,1
45.2,29.39,34.88,0.0,0.0,0.0,1
45.18,29.43,34.51,0.0,0.0,2.6892,1
45.18,29.43,34.51,0.0,0.0,0.0,1
45.16,29.47,34.91,0.0,0.0,2.679,1
45.16,29.47,34.91,0.0,0.0,0.0,1
45.14,29.46,35.44,0.0,0.0,2.6556,1
45.14,29.46,35.44,0.0,0.0,0.0,1
45.12,29.33,34.94,0.0,0.0,2.6562,1
45.12,29.33,34.94,0.0,0.0,0.0,1
45.1,29.33,34.82,0.0,0.0,2.6611,1
45.1,29.33,34.82,0.0,0.0,0.0,1
45.08,29.38,35.18,0.0,0.0,2.654,1
45.08,29.38,35.18,0.0,0.0,0.0,1
45.06,29.47,35.1,0.0,0.0,2.6711,1
45.06,29.47,35.1,0.0,0.0,0.0,1
45.04,29.38,34.68,0.0,0.0,2.6745,1
45.04,29.38,34.68,0.0,0.0,0.0,1
45.02,29.37,34.73,0.0,0.0,2.6709,1
45.02,29.37,34.73,0.0,0.0,0.0,1
45.0,29.5,35.31,0.0,0.0,2.6671,1
45.0,29.5,35.31,0.0,0.0,0.0,1
44.98,29.45,35.38,0.0,0.0,2.6565,1
44.98,29.45,35.38,0.0,0.0,0.0,1
44.96,29.34,35.21,0.0,0.0,2.6467,1
44.96,29.34,35.21,0.0,0.0,0.0,1
44.94,29.39,35.34,0.0,0.0,2.649,1
44.94,29.39,35.34,0.0,0.0,0.0,1
44.92,29.43,35.0,0.0,0.0,2.6691,1
44.92,29.43,35.0,0.0,0.0,0.0,1
44.9,29.48,34.69,0.0,0.0,2.6896,1
44.9,29.48,34.69,0.0,0.0,0.0,1
44.88,29.47,35.41,0.0,0.0,2.6584,1
44.88,29.47,35.41,0.0,0.0,0.0,1
44.86,29.33,34.8,0.0,0.0,2.6619,1
44.86,29.33,34.8,0.0,0.0,0.0,1
44.84,29.39,34.91,0.0,0.0,2.6666,1
44.84,29.39,34.91,0.0,0.0,0.0,1
44.82,29.31,35.14,0.0,0.0,2.645,1
44.82,29.31,35.14,0.0,0.0,0.0,1
44.8,29.38,35.01,0.0,0.0,2.661,1
44.8,29.38,35.01,0.0,0.0,0.0,1
44.78,29.36,35.43,0.0,0.0,2.6408,1
44.78,29.36,35.43,0.0,0.0,0.0,1
44.76,29.41,34.77,0.0,0.0,2.6755,1
44.76,29.41,34.77,0.0,0.0,0.0,1
44.74,29.45,35.34,0.0,0.0,2.6582,1
44.74,29.45,35.34,0.0,0.0,0.0,1
44.72,29.44,34.59,0.0,0.0,2.6875,1
44.72,29.44,34.59,0.0,0.0,0.0,1
44.7,29.5,35.11,0.0,0.0,2.6753,1
44.7,29.5,35.11,0.0,0.0,0.0,1
44.68,29.42,34.66,0.0,0.0,2.6815,1
44.68,29.42,34.66,0.0,0.0,0.0,1
44.66,29.32,35.31,0.0,0.0,2.6396,1
44.66,29.32,35.31,0.0,0.0,0.0,1
44.64,29.36,35.11,0.0,0.0,2.6539,1
44.64,29.36,35.11,0.0,0.0,0.0,1
44.62,29.43,35.47,0.0,0.0,2.6498,1
44.62,29.43,35.47,0.0,0.0,0.0,1
44.6,29.38,35.11,0.0,0.0,2.6569,1
44.6,29.38,35.11,0.0,0.0,0.0,1
44.58,29.39,35.02,0.0,0.0,2.6621,1
44.58,29.39,35.02,0.0,0.0,0.0,1
44.56,29.47,35.12,0.0,0.0,2.6703,1
44.56,29.47,35.12,0.0,0.0,0.0,1
44.54,29.33,34.97,0.0,0.0,2.655,1
44.54,29.33,34.97,0.0,0.0,0.0,1
44.52,29.39,34.63,0.0,0.0,2.6781,1
44.52,29.39,34.63,0.0,0.0,0.0,1
44.5,29.46,34.66,0.0,0.0,2.6877,1
44.5,29.46,34.66,0.0,0.0,0.0,1
44.48,29.45,35.24,0.0,0.0,2.6623,1
44.48,29.45,35.24,0.0,0.0,0.0,1
44.46,29.4,35.08,0.0,0.0,2.6612,1
44.46,29.4,35.08,0.0,0.0,0.0,1
44.44,29.33,35.09,0.0,0.0,2.6501,1
44.44,29.33,35.09,0.0,0.0,0.0,1
44.42,29.3,34.75,0.0,0.0,2.6594,1
44.42,29.3,34.75,0.0,0.0,0.0,1
44.4,29.43,35.22,0.0,0.0,2.6601,1
44.4,29.43,35.22,0.0,0.0,0.0,1
44.38,29.34,34.68,0.0,0.0,2.6684,1
44.38,29.34,34.68,0.0,0.0,0.0,1
44.36,29.35,34.6,0.0,0.0,2.6732,1
44.36,29.35,34.6,0.0,0.0,0.0,1
44.34,29.47,35.43,0.0,0.0,2.6576,1
44.34,29.47,35.43,0.0,0.0,0.0,1
44.32,29.45,35.26,0.0,0.0,2.6615,1
44.32,29.45,35.26,0.0,0.0,0.0,1
44.3,29.36,34.95,0.0,0.0,2.6604,1
44.3,29.36,34.95,0.0,0.0,0.0,1
44.28,29.42,34.51,0.0,0.0,2.6877,1
44.28,29.42,34.51,0.0,0.0,0.0,1
44.26,29.46,34.79,0.0,0.0,2.6823,1
44.26,29.46,34.79,0.0,0.0,0.0,1
44.24,29.41,35.28,0.0,0.0,2.6545,1
44.24,29.41,35.28,0.0,0.0,0.0,1
44.23,29.4,34.98,0.0,0.0,2.6653,1
44.23,29.4,34.98,0.0,0.0,0.0,1
44.21,29.41,34.75,0.0,0.0,2.6763,1
44.21,29.41,34.75,0.0,0.0,0.0,1
44.19,29.43,34.7,0.0,0.0,2.6814,1
44.19,29.43,34.7,0.0,0.0,0.0,1
44.17,29.45,34.75,0.0,0.0,2.6824,1
44.17,29.45,34.75,0.0,0.0,0.0,1
44.15,29.34,34.66,0.0,0.0,2.6692,1
44.15,29.34,34.66,0.0,0.0,0.0,1
44.13,29.43,35.02,0.0,0.0,2.6683,1
44.13,29.43,35.02,0.0,0.0,0.0,1
44.11,29.33,35.21,0.0,0.0,2.6452,1
44.11,29.33,35.21,0.0,0.0,0.0,1
44.09,29.37,35.3,0.0,0.0,2.6476,1
44.09,29.37,35.3,0.0,0.0,0.0,1
44.07,29.42,35.44,0.0,0.0,2.6495,1
44.07,29.42,35.44,0.0,0.0,0.0,1
44.05,29.44,34.74,0.0,0.0,2.6813,1
44.05,29.44,34.74,0.0,0.0,0.0,1
44.03,29.42,35.23,0.0,0.0,2.6581,1
44.03,29.42,35.23,0.0,0.0,0.0,1
44.01,29.47,35.42,0.0,0.0,2.658,1
44.01,29.47,35.42,0.0,0.0,0.0,1
43.99,29.46,35.08,0.0,0.0,2.6704,1
43.99,29.46,35.08,0.0,0.0,0.0,1
43.97,29.31,34.84,0.0,0.0,2.6572,1
43.97,29.31,34.84,0.0,0.0,0.0,1
43.95,29.36,34.77,0.0,0.0,2.6678,1
43.95,29.36,34.77,0.0,0.0,0.0,1
43.93,29.4,34.6,0.0,0.0,2.6809,1
43.93,29.4,34.6,0.0,0.0,0.0,1
43.91,29.48,35.09,0.0,0.0,2.6731,1
43.91,29.48,35.09,0.0,0.0,0.0,1
43.89,29.42,34.95,0.0,0.0,2.6696,1
43.89,29.42,34.95,0.0,0.0,0.0,1
43.87,29.36,35.02,0.0,0.0,2.6575,1
43.87,29.36,35.02,0.0,0.0,0.0,1
43.85,29.48,34.76,0.0,0.0,2.6867,1
43.85,29.48,34.76,0.0,0.0,0.0,1
43.83,29.45,34.58,0.0,0.0,2.6894,1
43.83,29.45,34.58,0.0,0.0,0.0,1
43.81,29.42,34.84,0.0,0.0,2.6741,1
43.81,29.42,34.84,0.0,0.0,0.0,1
43.79,29.31,35.23,0.0,0.0,2.6413,1
43.79,29.31,35.23,0.0,0.0,0.0,1
43.77,29.4,34.76,0.0,0.0,2.6743,1
43.77,29.4,34.76,0.0,0.0,0.0,1
43.75,29.37,34.74,0.0,0.0,2.6705,1
43.75,29.37,34.74,0.0,0.0,0.0,1
43.73,29.44,35.24,0.0,0.0,2.6608,1
43.73,29.44,35.24,0.0,0.0,0.0,1
43.71,29.45,34.55,0.0,0.0,2.6907,1
43.71,29.45,34.55,0.0,0.0,0.0,1
43.69,29.41,35.28,0.0,0.0,2.6545,1
43.69,29.41,35.28,0.0,0.0,0.0,1
43.67,29.48,34.71,0.0,0.0,2.6887,1
43.67,29.48,34.71,0.0,0.0,0.0,1
43.65,29.35,34.9,0.0,0.0,2.6609,1
43.65,29.35,34.9,0.0,0.0,0.0,1
43.63,29.36,34.93,0.0,0.0,2.6612,1
43.63,29.36,34.93,0.0,0.0,0.0,1
43.61,29.35,34.51,0.0,0.0,2.6768,1
43.61,29.35,34.51,0.0,0.0,0.0,1
43.59,29.41,35.29,0.0,0.0,2.6541,1
43.59,29.41,35.29,0.0,0.0,0.0,1
43.57,29.37,34.75,0.0,0.0,2.6701,1
43.57,29.37,34.75,0.0,0.0,0.0,1
43.55,29.36,35.31,0.0,0.0,2.6457,1
43.55,29.36,35.31,0.0,0.0,0.0,1
43.53,29.38,35.45,0.0,0.0,2.643,1
43.53,29.38,35.45,0.0,0.0,0.0,1
43.51,29.47,35.23,0.0,0.0,2.6658,1
43.51,29.47,35.23,0.0,0.0,0.0,1
43.49,29.4,35.13,0.0,0.0,2.6592,1
43.49,29.4,35.13,0.0,0.0,0.0,1
43.47,29.47,35.29,0.0,0.0,2.6633,1
43.47,29.47,35.29,0.0,0.0,0.0,1
43.45,29.34,35.41,0.0,0.0,2.6385,1
43.45,29.34,35.41,0.0,0.0,0.0,1
43.43,29.37,34.61,0.0,0.0,2.6758,1
43.43,29.37,34.61,0.0,0.0,0.0,1
43.41,29.49,35.07,0.0,0.0,2.6754,1
43.41,29.49,35.07,0.0,0.0,0.0,1
43.39,29.31,35.42,0.0,0.0,2.6336,1
43.39,29.31,35.42,0.0,0.0,0.0,1
43.37,29.32,35.34,0.0,0.0,2.6384,1
43.37,29.32,35.34,0.0,0.0,0.0,1
43.35,29.44,35.11,0.0,0.0,2.6661,1
43.35,29.44,35.11,0.0,0.0,0.0,1
43.33,29.32,35.36,0.0,0.0,2.6375,1
43.33,29.32,35.36,0.0,0.0,0.0,1
43.31,29.41,35.33,0.0,0.0,2.6525,1
43.31,29.41,35.33,0.0,0.0,0.0,1
43.29,29.44,35.2,0.0,0.0,2.6624,1
43.29,29.44,35.2,0.0,0.0,0.0,1
43.27,29.48,34.61,0.0,0.0,2.6929,1
43.27,29.48,34.61,0.0,0.0,0.0,1
43.25,29.47,34.83,0.0,0.0,2.6822,1
43.25,29.47,34.83,0.0,0.0,0.0,1
