timestamp,soil_moisture,temperature,humidity,vpd,precipitation_chance,forecast_temp,wind_speed,crop_type_id,root_depth_cm,wilting_point_threshold,growth_stage,optimal_vpd_min,optimal_vpd_max,hour,is_daytime,moisture_change_rate,moisture_rolling_6,needs_watering_soon
2026-05-08T18:39:00,0.0,20.9,54.7,1.117,40,11.7,2.1,2,40.0,45.0,2,0.6,1.5,18,1,0.0,0.0,1
2026-05-08T21:39:00,68.09,11.7,59.7,0.554,0,6.3,7.9,2,40.0,45.0,2,0.6,1.5,21,0,22.696,11.35,0
2026-05-09T00:39:00,62.08,6.3,69.9,0.287,0,13.1,12.8,2,40.0,45.0,2,0.6,1.5,0,0,-2.004,21.69,0
2026-05-09T03:39:00,53.73,13.1,62.5,0.566,0,17.0,2.6,2,40.0,45.0,2,0.6,1.5,3,0,-2.784,30.65,0
2026-05-09T06:39:00,43.4,17.0,58.8,0.8,85,26.0,8.3,2,40.0,45.0,2,0.6,1.5,6,1,-3.441,37.88,0
2026-05-09T09:39:00,20.73,26.0,32.6,2.271,70,30.1,21.3,2,40.0,45.0,2,0.6,1.5,9,1,-7.558,41.34,1
2026-05-09T12:39:00,0.0,30.1,20.0,3.422,55,27.1,14.5,2,40.0,45.0,2,0.6,1.5,12,1,-6.909,41.34,1
2026-05-09T15:39:00,0.0,27.1,47.2,1.889,40,16.6,2.9,2,40.0,45.0,2,0.6,1.5,15,1,0.0,29.99,0
2026-05-09T18:39:00,62.77,16.6,58.9,0.776,70,11.8,11.9,2,40.0,45.0,2,0.6,1.5,18,1,20.924,30.1,0
2026-05-09T21:39:00,49.97,17.6,45.5,1.096,55,10.1,16.8,2,40.0,45.0,2,0.6,1.5,21,0,-4.269,29.48,0
2026-05-10T00:39:00,42.62,10.1,64.0,0.446,40,12.1,0.1,2,40.0,45.0,2,0.6,1.5,0,0,-2.449,29.35,0
2026-05-10T03:39:00,63.4,12.1,62.7,0.528,0,20.1,11.5,2,40.0,45.0,2,0.6,1.5,3,0,6.927,36.46,0
2026-05-10T06:39:00,48.66,20.1,43.6,1.327,0,27.9,21.0,2,40.0,45.0,2,0.6,1.5,6,1,-4.915,44.57,0
2026-05-10T09:39:00,21.01,27.9,24.0,2.862,0,26.5,3.4,2,40.0,45.0,2,0.6,1.5,9,1,-9.215,48.07,1
2026-05-10T12:39:00,0.0,26.5,33.5,2.302,0,26.9,18.3,2,40.0,45.0,2,0.6,1.5,12,1,-7.004,37.61,1
2026-05-10T15:39:00,0.0,26.9,34.4,2.333,0,17.9,6.3,2,40.0,45.0,2,0.6,1.5,15,1,0.0,29.28,1
2026-05-10T18:39:00,0.0,17.9,50.7,1.013,0,8.0,18.9,2,40.0,45.0,2,0.6,1.5,18,1,0.0,22.18,1
2026-05-10T21:39:00,0.0,8.0,72.0,0.299,0,9.5,17.6,2,40.0,45.0,2,0.6,1.5,21,0,0.0,11.61,1
2026-05-11T00:39:00,0.0,9.5,56.7,0.515,0,8.4,20.2,2,40.0,45.0,2,0.6,1.5,0,0,0.0,3.5,1
2026-05-11T03:39:00,0.0,8.4,66.5,0.368,0,18.3,8.5,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2026-05-11T06:39:00,0.0,18.3,48.9,1.072,0,26.6,6.7,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.0,1
2026-05-11T09:39:00,0.0,26.6,26.6,2.549,0,27.6,13.8,2,40.0,45.0,2,0.6,1.5,9,1,0.0,0.0,1
2026-05-11T12:39:00,0.0,27.6,26.4,2.716,0,23.7,1.7,2,40.0,45.0,2,0.6,1.5,12,1,0.0,0.0,1
2026-05-11T15:39:00,0.0,23.7,32.6,1.978,0,20.1,2.4,2,40.0,45.0,2,0.6,1.5,15,1,0.0,0.0,1
2026-05-11T18:39:00,0.0,20.1,39.9,1.414,0,8.8,11.3,2,40.0,45.0,2,0.6,1.5,18,1,0.0,0.0,1
2026-05-11T21:39:00,0.0,8.8,62.5,0.425,0,5.1,6.3,2,40.0,45.0,2,0.6,1.5,21,0,0.0,0.0,1
2026-05-12T00:39:00,0.0,5.1,74.0,0.229,0,10.9,12.1,2,40.0,45.0,2,0.6,1.5,0,0,0.0,0.0,1
2026-05-12T03:39:00,0.0,10.9,58.1,0.547,0,15.5,6.2,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2026-05-12T06:39:00,0.0,15.5,56.4,0.77,0,23.9,18.4,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.0,1
2026-05-12T09:39:00,0.0,23.9,41.1,1.749,0,25.6,16.8,2,40.0,45.0,2,0.6,1.5,9,1,0.0,0.0,1
2026-05-12T12:39:00,0.0,25.6,43.8,1.846,0,24.9,17.5,2,40.0,45.0,2,0.6,1.5,12,1,0.0,0.0,1
2026-05-12T15:39:00,0.0,24.9,40.3,1.878,0,15.6,6.9,2,40.0,45.0,2,0.6,1.5,15,1,0.0,0.0,1
2026-05-12T18:39:00,0.0,15.6,68.1,0.566,0,12.6,18.7,2,40.0,45.0,2,0.6,1.5,18,1,0.0,0.0,1
2026-05-12T21:39:00,0.0,12.6,61.8,0.559,0,10.6,0.1,2,40.0,45.0,2,0.6,1.5,21,0,0.0,0.0,1
2026-05-13T00:39:00,0.0,10.6,69.6,0.389,0,9.8,4.5,2,40.0,45.0,2,0.6,1.5,0,0,0.0,0.0,1
2026-05-13T03:39:00,0.0,9.8,57.8,0.51,0,20.1,17.8,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2026-05-13T06:39:00,0.0,20.1,48.4,1.21,0,26.5,20.8,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.0,1
2026-05-13T09:39:00,0.0,26.5,41.5,2.025,0,29.9,13.7,2,40.0,45.0,2,0.6,1.5,9,1,0.0,0.0,1
2026-05-13T12:39:00,0.0,29.9,23.1,3.246,0,27.6,14.1,2,40.0,45.0,2,0.6,1.5,12,1,0.0,0.0,1
2026-05-13T15:39:00,0.0,27.6,30.2,2.577,0,19.1,10.6,2,40.0,45.0,2,0.6,1.5,15,1,0.0,0.0,1
2026-05-13T18:39:00,0.0,19.1,45.7,1.196,85,11.6,17.1,2,40.0,45.0,2,0.6,1.5,18,1,0.0,0.0,1
2026-05-13T21:39:00,0.0,11.6,54.0,0.629,70,6.5,18.2,2,40.0,45.0,2,0.6,1.5,21,0,0.0,0.0,1
2026-05-14T00:39:00,0.0,6.5,62.0,0.367,55,11.2,15.3,2,40.0,45.0,2,0.6,1.5,0,0,0.0,0.0,1
2026-05-14T03:39:00,0.0,11.2,64.5,0.473,40,17.9,16.5,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2026-05-14T06:39:00,73.62,17.9,60.1,0.816,0,26.6,14.0,2,40.0,45.0,2,0.6,1.5,6,1,24.54,12.27,0
2026-05-14T09:39:00,48.35,26.6,26.0,2.579,0,26.5,18.7,2,40.0,45.0,2,0.6,1.5,9,1,-8.422,20.33,1
2026-05-14T12:39:00,23.46,26.5,26.6,2.534,85,27.0,17.0,2,40.0,45.0,2,0.6,1.5,12,1,-8.296,24.24,1
2026-05-14T15:39:00,3.14,27.0,44.2,1.991,70,17.7,0.4,2,40.0,45.0,2,0.6,1.5,15,1,-6.774,24.76,1
2026-05-14T18:39:00,0.0,17.7,61.7,0.775,55,8.9,19.6,2,40.0,45.0,2,0.6,1.5,18,1,-1.048,24.76,1
2026-05-14T21:39:00,0.0,8.9,66.1,0.388,40,9.2,6.1,2,40.0,45.0,2,0.6,1.5,21,0,0.0,24.76,1
2026-05-15T00:39:00,36.43,9.2,61.2,0.453,85,9.5,4.0,2,40.0,45.0,2,0.6,1.5,0,0,12.144,18.57,0
2026-05-15T03:39:00,29.3,9.5,64.5,0.42,70,15.2,6.2,2,40.0,45.0,2,0.6,1.5,3,0,-2.377,15.39,0
2026-05-15T06:39:00,21.28,15.2,69.6,0.526,55,22.6,11.2,2,40.0,45.0,2,0.6,1.5,6,1,-2.672,15.03,1
2026-05-15T09:39:00,6.41,22.6,51.0,1.342,40,29.9,5.4,2,40.0,45.0,2,0.6,1.5,9,1,-4.958,15.57,1
2026-05-15T12:39:00,6.65,29.9,31.7,2.887,85,24.1,14.7,2,40.0,45.0,2,0.6,1.5,12,1,0.079,16.68,1
2026-05-15T15:39:00,0.0,24.1,53.3,1.402,70,20.6,15.1,2,40.0,45.0,2,0.6,1.5,15,1,-2.215,16.68,1
2026-05-15T18:39:00,0.0,20.6,40.4,1.446,55,13.1,13.0,2,40.0,45.0,2,0.6,1.5,18,1,0.0,10.61,1
2026-05-15T21:39:00,0.0,13.1,70.6,0.444,40,6.9,8.1,2,40.0,45.0,2,0.6,1.5,21,0,0.0,5.72,0
2026-05-16T00:39:00,77.7,6.9,68.5,0.314,55,10.4,21.5,2,40.0,45.0,2,0.6,1.5,0,0,25.901,15.13,0
2026-05-16T03:39:00,62.34,19.0,36.2,1.4,40,20.7,21.9,2,40.0,45.0,2,0.6,1.5,3,0,-5.12,24.45,0
2026-05-16T06:39:00,96.93,20.7,43.1,1.389,0,28.0,7.8,2,40.0,45.0,2,0.6,1.5,6,1,11.53,39.5,0
2026-05-16T09:39:00,71.53,28.0,31.1,2.596,0,25.8,8.5,2,40.0,45.0,2,0.6,1.5,9,1,-8.47,51.42,1
2026-05-16T12:39:00,51.7,25.8,41.8,1.931,0,24.2,6.0,2,40.0,45.0,2,0.6,1.5,12,1,-6.607,60.04,1
2026-05-16T15:39:00,33.12,24.2,40.8,1.784,0,17.7,9.7,2,40.0,45.0,2,0.6,1.5,15,1,-6.195,65.55,1
2026-05-16T18:39:00,23.0,17.7,61.7,0.776,0,12.6,19.3,2,40.0,45.0,2,0.6,1.5,18,1,-3.372,56.44,1
2026-05-16T21:39:00,13.35,12.6,50.5,0.721,0,5.3,20.2,2,40.0,45.0,2,0.6,1.5,21,0,-3.218,48.27,1
2026-05-17T00:39:00,7.9,5.3,75.2,0.22,0,12.7,21.6,2,40.0,45.0,2,0.6,1.5,0,0,-1.815,33.43,1
2026-05-17T03:39:00,0.0,12.7,52.4,0.697,0,17.6,3.8,2,40.0,45.0,2,0.6,1.5,3,0,-2.634,21.51,1
2026-05-17T06:39:00,0.0,17.6,50.9,0.99,0,25.1,19.5,2,40.0,45.0,2,0.6,1.5,6,1,0.0,12.89,1
2026-05-17T09:39:00,0.0,25.1,44.1,1.78,0,25.1,21.2,2,40.0,45.0,2,0.6,1.5,9,1,0.0,7.37,1
2026-05-17T12:39:00,0.0,25.1,34.0,2.099,0,23.8,13.8,2,40.0,45.0,2,0.6,1.5,12,1,0.0,3.54,1
2026-05-17T15:39:00,0.0,23.8,31.3,2.02,0,20.9,6.9,2,40.0,45.0,2,0.6,1.5,15,1,0.0,1.32,1
2026-05-17T18:39:00,0.0,20.9,44.3,1.373,0,9.2,16.0,2,40.0,45.0,2,0.6,1.5,18,1,0.0,0.0,1
2026-05-17T21:39:00,0.0,9.2,79.4,0.239,85,7.4,3.7,2,40.0,45.0,2,0.6,1.5,21,0,0.0,0.0,0
2026-05-18T00:39:00,0.0,7.4,73.7,0.271,70,13.8,10.5,2,40.0,45.0,2,0.6,1.5,0,0,0.0,0.0,0
2026-05-18T03:39:00,0.0,13.8,51.5,0.766,55,18.1,16.6,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2026-05-18T06:39:00,0.0,18.1,58.6,0.861,40,26.7,8.1,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.0,1
2026-05-18T09:39:00,10.39,26.7,34.5,2.29,0,25.9,11.1,2,40.0,45.0,2,0.6,1.5,9,1,3.462,1.73,1
2026-05-18T12:39:00,0.0,25.9,41.8,1.943,0,22.1,4.3,2,40.0,45.0,2,0.6,1.5,12,1,-3.462,1.73,1
2026-05-18T15:39:00,0.0,22.1,49.6,1.344,0,20.2,15.1,2,40.0,45.0,2,0.6,1.5,15,1,0.0,1.73,1
2026-05-18T18:39:00,0.0,20.2,49.0,1.208,0,11.2,7.3,2,40.0,45.0,2,0.6,1.5,18,1,0.0,1.73,1
2026-05-18T21:39:00,0.0,11.2,70.3,0.396,0,9.2,14.7,2,40.0,45.0,2,0.6,1.5,21,0,0.0,1.73,1
2026-05-19T00:39:00,0.0,9.2,60.3,0.463,0,12.7,5.1,2,40.0,45.0,2,0.6,1.5,0,0,0.0,1.73,1
2026-05-19T03:39:00,0.0,12.7,69.4,0.45,0,16.8,15.9,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2026-05-19T06:39:00,0.0,16.8,49.3,0.968,0,23.8,18.3,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.0,1
2026-05-19T09:39:00,0.0,23.8,31.8,2.008,0,30.7,0.0,2,40.0,45.0,2,0.6,1.5,9,1,0.0,0.0,1
2026-05-19T12:39:00,60.18,30.7,23.5,3.378,0,23.9,55.4,2,40.0,45.0,2,0.6,1.5,12,1,20.061,10.03,1
2026-05-19T15:39:00,42.27,23.9,42.7,1.704,0,18.0,14.5,2,40.0,45.0,2,0.6,1.5,15,1,-5.972,17.07,1
2026-05-19T18:39:00,29.35,18.0,46.3,1.11,0,11.8,3.7,2,40.0,45.0,2,0.6,1.5,18,1,-4.307,21.97,0
2026-05-19T21:39:00,21.1,11.8,59.9,0.553,0,8.6,7.0,2,40.0,45.0,2,0.6,1.5,21,0,-2.748,25.48,1
2026-05-20T00:39:00,15.56,8.6,79.3,0.231,0,12.4,1.6,2,40.0,45.0,2,0.6,1.5,0,0,-1.847,28.08,1
2026-05-20T03:39:00,8.04,12.4,67.7,0.467,0,16.3,10.8,2,40.0,45.0,2,0.6,1.5,3,0,-2.507,29.42,1
2026-05-20T06:39:00,0.0,16.3,64.2,0.662,0,25.5,11.8,2,40.0,45.0,2,0.6,1.5,6,1,-2.68,19.39,1
2026-05-20T09:39:00,0.0,25.5,42.1,1.896,0,25.4,12.2,2,40.0,45.0,2,0.6,1.5,9,1,0.0,12.34,1
2026-05-20T12:39:00,0.0,25.4,39.6,1.956,0,26.9,1.2,2,40.0,45.0,2,0.6,1.5,12,1,0.0,7.45,1
2026-05-20T15:39:00,0.0,26.9,29.1,2.511,0,18.2,16.0,2,40.0,45.0,2,0.6,1.5,15,1,0.0,3.93,1
2026-05-20T18:39:00,0.0,18.2,56.6,0.91,0,8.1,1.0,2,40.0,45.0,2,0.6,1.5,18,1,0.0,1.34,1
2026-05-20T21:39:00,0.0,8.1,59.3,0.439,0,6.9,12.0,2,40.0,45.0,2,0.6,1.5,21,0,0.0,0.0,1
2026-05-21T00:39:00,0.0,6.9,67.8,0.321,0,8.7,19.3,2,40.0,45.0,2,0.6,1.5,0,0,0.0,0.0,1
2026-05-21T03:39:00,0.0,8.7,74.1,0.291,0,16.2,13.3,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2026-05-21T06:39:00,0.0,16.2,48.7,0.946,0,27.4,2.1,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.0,1
2026-05-21T09:39:00,0.0,27.4,33.1,2.446,0,29.6,15.1,2,40.0,45.0,2,0.6,1.5,9,1,0.0,0.0,1
2026-05-21T12:39:00,0.0,29.6,32.4,2.799,0,23.6,21.5,2,40.0,45.0,2,0.6,1.5,12,1,0.0,0.0,1
2026-05-21T15:39:00,0.0,23.6,44.7,1.611,0,21.0,4.9,2,40.0,45.0,2,0.6,1.5,15,1,0.0,0.0,1
2026-05-21T18:39:00,0.0,21.0,36.7,1.57,0,9.7,17.0,2,40.0,45.0,2,0.6,1.5,18,1,0.0,0.0,1
2026-05-21T21:39:00,0.0,9.7,61.1,0.469,0,9.1,15.1,2,40.0,45.0,2,0.6,1.5,21,0,0.0,0.0,1
2026-05-22T00:39:00,0.0,9.1,73.3,0.309,0,10.4,5.6,2,40.0,45.0,2,0.6,1.5,0,0,0.0,0.0,1
2026-05-22T03:39:00,0.0,10.4,55.4,0.561,0,16.9,3.1,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2026-05-22T06:39:00,0.0,16.9,59.7,0.777,0,24.3,20.4,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.0,1
2026-05-22T09:39:00,0.0,24.3,46.2,1.637,0,26.8,12.8,2,40.0,45.0,2,0.6,1.5,9,1,0.0,0.0,1
2026-05-22T12:39:00,0.0,26.8,37.7,2.198,0,23.8,2.8,2,40.0,45.0,2,0.6,1.5,12,1,0.0,0.0,1
2026-05-22T15:39:00,0.0,23.8,43.9,1.653,85,18.4,8.6,2,40.0,45.0,2,0.6,1.5,15,1,0.0,0.0,1
2026-05-22T18:39:00,0.0,18.4,56.7,0.915,70,9.9,7.0,2,40.0,45.0,2,0.6,1.5,18,1,0.0,0.0,1
2026-05-22T21:39:00,0.0,9.9,62.3,0.461,55,5.7,0.0,2,40.0,45.0,2,0.6,1.5,21,0,0.0,0.0,1
2026-05-23T00:39:00,0.0,5.7,83.5,0.151,40,9.8,21.3,2,40.0,45.0,2,0.6,1.5,0,0,0.0,0.0,0
2026-05-23T03:39:00,1.69,9.8,62.5,0.456,70,18.6,4.4,2,40.0,45.0,2,0.6,1.5,3,0,0.564,0.28,0
2026-05-23T06:39:00,0.0,18.6,46.1,1.156,55,24.5,2.7,2,40.0,45.0,2,0.6,1.5,6,1,-0.564,0.28,1
2026-05-23T09:39:00,0.0,24.5,42.0,1.786,40,26.1,18.4,2,40.0,45.0,2,0.6,1.5,9,1,0.0,0.28,1
2026-05-23T12:39:00,0.0,26.1,34.3,2.216,0,23.5,19.9,2,40.0,45.0,2,0.6,1.5,12,1,0.0,0.28,1
2026-05-23T15:39:00,0.0,23.5,36.1,1.854,0,15.9,11.4,2,40.0,45.0,2,0.6,1.5,15,1,0.0,0.28,1
2026-05-23T18:39:00,0.0,15.9,68.2,0.575,0,12.3,7.5,2,40.0,45.0,2,0.6,1.5,18,1,0.0,0.28,1
2026-05-23T21:39:00,0.0,12.3,51.1,0.7,85,10.9,14.9,2,40.0,45.0,2,0.6,1.5,21,0,0.0,0.0,1
2026-05-24T00:39:00,0.0,10.9,61.8,0.499,70,10.0,0.2,2,40.0,45.0,2,0.6,1.5,0,0,0.0,0.0,0
2026-05-24T03:39:00,0.0,10.0,58.8,0.505,55,15.4,15.6,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2026-05-24T06:39:00,0.0,15.4,56.3,0.763,40,27.9,1.0,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.0,1
2026-05-24T09:39:00,4.64,27.9,43.7,2.114,0,28.8,5.2,2,40.0,45.0,2,0.6,1.5,9,1,1.548,0.77,1
2026-05-24T12:39:00,0.0,28.8,39.1,2.414,0,25.8,8.3,2,40.0,45.0,2,0.6,1.5,12,1,-1.548,0.77,1
2026-05-24T15:39:00,0.0,25.8,45.1,1.819,0,15.1,3.2,2,40.0,45.0,2,0.6,1.5,15,1,0.0,0.77,1
2026-05-24T18:39:00,0.0,15.1,61.1,0.669,0,12.9,5.5,2,40.0,45.0,2,0.6,1.5,18,1,0.0,0.77,1
2026-05-24T21:39:00,0.0,12.9,57.0,0.641,0,6.3,6.5,2,40.0,45.0,2,0.6,1.5,21,0,0.0,0.77,1
2026-05-25T00:39:00,0.0,6.3,78.5,0.205,0,11.9,12.3,2,40.0,45.0,2,0.6,1.5,0,0,0.0,0.77,1
2026-05-25T03:39:00,0.0,11.9,60.7,0.548,0,20.2,3.4,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2026-05-25T06:39:00,0.0,20.2,47.8,1.239,0,23.7,6.5,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.0,1
2026-05-25T09:39:00,0.0,23.7,51.7,1.417,0,26.6,1.6,2,40.0,45.0,2,0.6,1.5,9,1,0.0,0.0,1
2026-05-25T12:39:00,0.0,26.6,36.3,2.218,0,22.4,21.9,2,40.0,45.0,2,0.6,1.5,12,1,0.0,0.0,1
2026-05-25T15:39:00,0.0,22.4,44.2,1.511,0,19.7,8.4,2,40.0,45.0,2,0.6,1.5,15,1,0.0,0.0,1
2026-05-25T18:39:00,0.0,19.7,42.7,1.316,0,9.3,9.6,2,40.0,45.0,2,0.6,1.5,18,1,0.0,0.0,1
2026-05-25T21:39:00,0.0,9.3,63.4,0.428,0,7.5,14.0,2,40.0,45.0,2,0.6,1.5,21,0,0.0,0.0,1
2026-05-26T00:39:00,0.0,7.5,78.3,0.224,0,10.1,4.0,2,40.0,45.0,2,0.6,1.5,0,0,0.0,0.0,1
2026-05-26T03:39:00,0.0,10.1,63.0,0.457,0,17.7,10.6,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2026-05-26T06:39:00,0.0,17.7,56.0,0.893,0,17.7,18.3,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.0,0
2024-09-08T09:39:00,35.47,34.2,27.0,3.932,0,38.9,5.3,2,40.0,45.0,2,0.6,1.5,9,1,-11.509,64.25,1
2024-09-08T12:39:00,0.0,38.9,20.0,5.556,0,33.3,3.1,2,40.0,45.0,2,0.6,1.5,12,1,-11.825,52.58,1
2024-09-08T15:39:00,0.0,33.3,21.1,4.034,0,25.3,2.8,2,40.0,45.0,2,0.6,1.5,15,1,0.0,40.91,1
2024-09-08T18:39:00,0.0,25.3,43.9,1.811,0,19.9,20.5,2,40.0,45.0,2,0.6,1.5,18,1,0.0,29.25,1
2024-09-08T21:39:00,0.0,19.9,40.6,1.379,0,14.0,12.4,2,40.0,45.0,2,0.6,1.5,21,0,0.0,17.58,1
2024-09-09T00:39:00,0.0,14.0,61.6,0.615,0,21.3,2.1,2,40.0,45.0,2,0.6,1.5,0,0,0.0,5.91,1
2024-09-09T03:39:00,0.0,21.3,54.2,1.16,85,26.2,20.9,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2024-09-09T06:39:00,0.0,26.2,45.5,1.852,70,30.8,8.4,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.0,1
2024-09-09T09:39:00,0.0,30.8,20.0,3.545,55,34.0,20.9,2,40.0,45.0,2,0.6,1.5,9,1,0.0,0.0,1
2024-09-09T12:39:00,0.0,34.0,25.1,3.984,40,34.2,5.2,2,40.0,45.0,2,0.6,1.5,12,1,0.0,0.0,1
2024-09-09T15:39:00,21.97,34.2,25.0,4.045,0,26.4,10.0,2,40.0,45.0,2,0.6,1.5,15,1,7.322,3.66,1
2024-09-09T18:39:00,3.12,26.4,40.0,2.065,0,19.4,8.5,2,40.0,45.0,2,0.6,1.5,18,1,-6.281,4.18,1
2024-09-09T21:39:00,0.0,19.4,53.2,1.056,0,16.7,4.7,2,40.0,45.0,2,0.6,1.5,21,0,-1.041,4.18,1
2024-09-10T00:39:00,0.0,16.7,48.6,0.976,85,18.3,21.7,2,40.0,45.0,2,0.6,1.5,0,0,0.0,4.18,1
2024-09-10T03:39:00,0.0,24.9,29.0,2.235,70,28.3,5.7,2,40.0,45.0,2,0.6,1.5,3,0,0.0,4.18,1
2024-09-10T06:39:00,0.0,28.3,27.9,2.772,55,34.5,10.8,2,40.0,45.0,2,0.6,1.5,6,1,0.0,4.18,1
2024-09-10T09:39:00,0.0,34.5,26.0,4.045,40,36.1,12.3,2,40.0,45.0,2,0.6,1.5,9,1,0.0,0.52,1
2024-09-10T12:39:00,31.8,36.1,30.7,4.134,0,30.8,6.1,2,40.0,45.0,2,0.6,1.5,12,1,10.6,5.3,1
2024-09-10T15:39:00,3.63,30.8,28.7,3.175,0,24.3,6.5,2,40.0,45.0,2,0.6,1.5,15,1,-9.389,5.91,1
2024-09-10T18:39:00,0.0,24.3,38.5,1.873,0,18.8,14.8,2,40.0,45.0,2,0.6,1.5,18,1,-1.211,5.91,1
2024-09-10T21:39:00,0.0,18.8,62.6,0.811,0,18.8,16.5,2,40.0,45.0,2,0.6,1.5,21,0,0.0,5.91,1
2024-09-11T00:39:00,0.0,18.8,61.6,0.834,0,19.3,7.2,2,40.0,45.0,2,0.6,1.5,0,0,0.0,5.91,1
2024-09-11T03:39:00,0.0,19.3,54.8,1.015,0,23.4,3.1,2,40.0,45.0,2,0.6,1.5,3,0,0.0,5.91,1
2024-09-11T06:39:00,0.0,23.4,51.7,1.39,0,35.7,1.9,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.61,1
2024-09-11T09:39:00,0.0,35.7,20.1,4.659,85,37.9,15.6,2,40.0,45.0,2,0.6,1.5,9,1,0.0,0.0,1
2024-09-11T12:39:00,0.0,37.9,20.0,5.258,70,33.2,10.0,2,40.0,45.0,2,0.6,1.5,12,1,0.0,0.0,1
2024-09-11T15:39:00,0.0,33.2,23.8,3.884,55,24.9,17.5,2,40.0,45.0,2,0.6,1.5,15,1,0.0,0.0,1
2024-09-11T18:39:00,0.0,24.9,44.1,1.761,40,17.8,14.3,2,40.0,45.0,2,0.6,1.5,18,1,0.0,0.0,1
2024-09-11T21:39:00,7.25,17.8,45.3,1.114,0,18.8,6.9,2,40.0,45.0,2,0.6,1.5,21,0,2.416,1.21,1
2024-09-12T00:39:00,0.0,18.8,54.9,0.977,0,19.6,18.8,2,40.0,45.0,2,0.6,1.5,0,0,-2.416,1.21,1
2024-09-12T03:39:00,0.0,19.6,41.5,1.336,0,26.8,1.5,2,40.0,45.0,2,0.6,1.5,3,0,0.0,1.21,1
2024-09-12T06:39:00,0.0,26.8,39.1,2.149,0,31.2,10.9,2,40.0,45.0,2,0.6,1.5,6,1,0.0,1.21,1
2024-09-12T09:39:00,0.0,31.2,26.5,3.346,85,33.8,10.8,2,40.0,45.0,2,0.6,1.5,9,1,0.0,1.21,1
2024-09-12T12:39:00,0.0,33.8,20.0,4.21,70,35.1,9.9,2,40.0,45.0,2,0.6,1.5,12,1,0.0,1.21,1
2024-09-12T15:39:00,0.0,35.1,24.8,4.263,55,27.3,12.8,2,40.0,45.0,2,0.6,1.5,15,1,0.0,0.0,1
2024-09-12T18:39:00,0.0,27.3,42.3,2.093,40,17.8,4.3,2,40.0,45.0,2,0.6,1.5,18,1,0.0,0.0,1
2024-09-12T21:39:00,64.24,17.8,43.3,1.157,0,16.9,18.5,2,40.0,45.0,2,0.6,1.5,21,0,21.413,10.71,0
2024-09-13T00:39:00,57.33,16.9,66.5,0.644,0,17.8,17.6,2,40.0,45.0,2,0.6,1.5,0,0,-2.304,20.26,0
2024-09-13T03:39:00,47.44,17.8,50.9,0.998,0,23.3,20.0,2,40.0,45.0,2,0.6,1.5,3,0,-3.296,28.17,0
2024-09-13T06:39:00,31.22,23.3,38.8,1.753,0,32.0,2.1,2,40.0,45.0,2,0.6,1.5,6,1,-5.407,33.37,0
2024-09-13T09:39:00,0.0,32.0,20.8,3.761,0,38.7,8.8,2,40.0,45.0,2,0.6,1.5,9,1,-10.406,33.37,1
2024-09-13T12:39:00,0.0,38.7,25.5,5.131,0,33.3,15.9,2,40.0,45.0,2,0.6,1.5,12,1,0.0,33.37,1
2024-09-13T15:39:00,0.0,33.3,20.0,4.097,0,26.4,3.1,2,40.0,45.0,2,0.6,1.5,15,1,0.0,22.66,1
2024-09-13T18:39:00,0.0,26.4,38.0,2.139,0,19.7,10.9,2,40.0,45.0,2,0.6,1.5,18,1,0.0,13.11,1
2024-09-13T21:39:00,0.0,19.7,45.7,1.248,0,13.7,19.6,2,40.0,45.0,2,0.6,1.5,21,0,0.0,5.2,1
2024-09-14T00:39:00,0.0,13.7,60.8,0.615,0,20.2,17.2,2,40.0,45.0,2,0.6,1.5,0,0,0.0,0.0,1
2024-09-14T03:39:00,0.0,20.2,50.2,1.182,0,26.4,6.8,2,40.0,45.0,2,0.6,1.5,3,0,0.0,0.0,1
2024-09-14T06:39:00,0.0,26.4,26.4,2.536,0,30.3,9.4,2,40.0,45.0,2,0.6,1.5,6,1,0.0,0.0,1
